"경상북도",영덕,0.4,0.3,0.3,0.3,0.3,0.2
"경상북도",영천,0.5,0.5,0.4,0.4,0.5,0.4
"경상북도",의성,0.5,0.4,0.4,0.4,0.3,0.4
"경상북도",울릉도,0.4,0.3,0.3,0.2,0.2,0.2
"경상북도",포항,0.5,0.4,0.4,0.4,0.4,0.4
"경상북도",구미,0.6,0.5,0.4,0.4,0.4,0.4
"경상북도",김천,0.4,0.4,0.3,0.2,0.3,0.3
"경상북도",경주,0.4,0.3,0.3,0.3,0.3,0.3
"경상북도",안동,0.7,0.5,0.4,0.4,0.4,0.2
"경상북도",영주,0.6,0.6,0.4,0.5,0.4,0.3
"경상북도",경산,0.5,0.5,0.4,0.4,0.5,0.4
"경상북도",상주,0.4,0.3,0.3,0.3,0.3,0.3
"경상북도",칠곡,0.4,0.3,0.3,0.3,0.3,0.3
"경상북도",울진,0.4,0.3,0.3,0.3,0.3,0.3
"경상북도",봉화,0.5,0.4,0.4,0.3,0.3,0.3
"경상북도",고령,0.6,0.6,0.6,0.5**,0.6,0.5
"경상북도",군위,0.5,0.4,0.4,0.4,0.4,0.3
"경상북도",성주,0.6,0.5,0.4,0.4,0.4,0.4*
"경상북도",예천,0.3,0.3,0.2,0.2,0.3,0.2
"경상북도",청도,0.5,0.4,0.3,0.3,0.3,0.3
"경상북도",청송,0.4,0.3,0.3,0.3,0.3,0.3
"경상북도",영양,0.3,0.3,0.3,0.3,0.3,0.2
"경상북도",문경,0.4,0.4,0.3,0.3,0.3,0.3
"경상북도",도평균,0.5,0.4,0.4,0.4,0.4,0.3
"경상남도",창원,0.5,0.4,0.4,0.4,0.4,0.3*
"경상남도",진주,0.5,0.5,0.5*,0.5*,0.6*,0.4**
"경상남도",하동,0.4,0.4,0.4,0.4,0.4,0.3
"경상남도",김해,0.4,0.4,0.4,0.4,0.3,0.3
"경상남도",양산,0.5,0.4,0.4,0.4,0.4,0.4*
"경상남도",거제,0.5,0.5,0.5,0.6,0.4,0.4
"경상남도",사천,0.4,0.4,0.4,0.4,0.4,0.3
"경상남도",밀양,0.2,0.3,0.3,0.2,0.2,0.2
"경상남도",통영,0.4,0.3,0.3,0.3,0.2,0.2
"경상남도",고성,0.5,0.3,0.3,0.4,0.4,0.3
"경상남도",거창,0.4,0.4,0.3,0.3,0.3,0.2
"경상남도",함안,0.5,0.4,0.4,0.4,0.4,0.3
"경상남도",함양,0.4,0.3,0.3,0.3,0.3,0.3
"경상남도",남해,0.5,0.4,0.4,0.4,0.3,0.3
"경상남도",산청,0.3,0.3,0.3,0.3,0.3,0.2
"경상남도",의령,0.4,0.3,0.3,0.3,0.3,0.2
"경상남도",창녕,0.4,0.4,0.3,0.3,0.3,0.3
"경상남도",합천,0.4,0.3,0.3,0.3,0.3,0.2**
"경상남도",도평균,0.5,0.4,0.4,0.4,0.4,0.3
"제주특별자치도",제주특별자치도,0.3,0.3,0.3,0.3,0.3,0.2
"제주특별자치도",서귀포,0.3,0.3,0.3,0.3,0.2,0.2
"제주특별자치도",도평균,0.3,0.3,0.3,0.3,0.3,0.2
