노선번호,도로명,이정,X좌표값,Y좌표값,GRS80X좌표값,GRS80Y좌표값
150,서해안선,290.8,37.04672015,126.8849815,189768.2724,494204.0557
150,서해안선,290.9,37.04755474,126.8854052,189806.0827,494296.6312
150,서해안선,291,37.04838932,126.885829,189843.8931,494389.2067
150,서해안선,291.1,37.0492239,126.8862528,189881.7034,494481.7822
150,서해안선,291.2,37.05005848,126.8866767,189919.5138,494574.3577
150,서해안선,291.3,37.05089306,126.8871005,189957.3241,494666.9331
150,서해안선,291.4,37.05173126,126.8875129,189994.1214,494759.9118
150,서해안선,291.5,37.05257981,126.8878909,190027.8567,494854.0439
150,서해안선,291.6,37.053438,126.8882334,190058.436,494949.248
150,서해안선,291.7,37.05430485,126.8885401,190085.8254,495045.4184
150,서해안선,291.8,37.05517941,126.8888105,190109.9946,495142.4481
150,서해안선,291.9,37.05669263,126.8891865,190143.6323,495310.3438
150,서해안선,292,37.05758285,126.8893625,190159.3992,495409.1211
150,서해안선,292.1,37.05847794,126.8894935,190171.1649,495508.4436
150,서해안선,292.2,37.05937601,126.8895883,190179.7125,495608.1005
150,서해안선,292.3,37.06027576,126.8896542,190185.6913,495707.947
150,서해안선,292.4,37.06117688,126.8896742,190187.5836,495807.9499
150,서해안선,292.5,37.06207795,126.8896512,190185.6596,495907.9518
150,서해안선,292.6,37.06297803,126.8895934,190180.6318,496007.8487
150,서해안선,292.7,37.06387614,126.8894989,190172.3421,496107.5286
150,서해안선,292.8,37.06477146,126.8893693,190160.9365,496206.9041
150,서해안선,292.9,37.0656661,126.8892326,190148.8948,496306.2043
150,서해안선,293,37.06656111,126.8890997,190137.1904,496405.5456
150,서해안선,293.1,37.06745569,126.8889624,190125.094,496504.8397
150,서해안선,293.2,37.06835071,126.8888295,190113.3941,496604.1815
150,서해안선,293.3,37.06924605,126.8887003,190102.0191,496703.5592
150,서해안선,293.4,37.07014101,126.8885669,190090.2664,496802.8949
150,서해안선,293.5,37.0710354,126.8884276,190077.9964,496902.1675
150,서해안선,293.6,37.07193009,126.8882914,190066.0068,497001.4742
150,서해안선,293.7,37.07282522,126.8881597,190054.4059,497100.8277
150,서해안선,293.8,37.07372014,126.8880258,190042.6202,497200.1593
150,서해안선,293.9,37.07461474,126.8878887,190030.5453,497299.4561
150,서해안선,294,37.0755096,126.8877542,190018.6978,497398.7804
150,서해안선,294.1,37.07640446,126.88762,190006.8807,497498.1051
150,서해안선,294.2,37.0772988,126.8874802,189994.5744,497597.3736
150,서해안선,294.3,37.07819366,126.8873457,189982.7278,497696.6981
150,서해안선,294.4,37.07908872,126.8872133,189971.0732,497796.0453
150,서해안선,294.5,37.07998378,126.887081,189959.4239,497895.3929
150,서해안선,294.6,37.08087899,126.88695,189947.9012,497994.7555
150,서해안선,294.7,37.08177427,126.8868201,189936.4657,498094.1275
150,서해안선,294.8,37.08266858,126.8866827,189924.3665,498193.3918
150,서해안선,294.9,37.08356245,126.8865388,189911.6889,498292.6076
150,서해안선,295,37.08446013,126.8864385,189902.8877,498392.242
150,서해안선,295.1,37.08535995,126.8863756,189897.4161,498492.1105
150,서해안선,295.2,37.08626107,126.8863552,189895.7231,498592.1181
150,서해안선,295.3,37.08716223,126.8863723,189897.3668,498692.1262
150,서해안선,295.4,37.08806242,126.8864269,189902.3327,498792.0229
150,서해안선,295.5,37.08896081,126.8865155,189910.3333,498891.7171
150,서해안선,295.6,37.08985723,126.8866326,189920.8598,498991.1883
150,서해안선,295.7,37.09074917,126.8867939,189935.3255,499090.1586
150,서해안선,295.8,37.09163576,126.8869963,189953.4317,499188.5304
150,서해안선,295.9,37.09251553,126.8872401,189975.223,499286.1405
150,서해안선,296,37.09339264,126.8874991,189998.3659,499383.455
150,서해안선,296.1,37.09426997,126.887757,190021.4075,499480.7934
150,서해안선,296.2,37.09514724,126.8880152,190044.4763,499578.1249
150,서해안선,296.3,37.09602522,126.8882696,190067.2047,499675.5363
150,서해안선,296.4,37.0969063,126.8885061,190088.3504,499773.293
150,서해안선,296.5,37.0977926,126.8887098,190106.5733,499871.6333
150,서해안선,296.6,37.09868484,126.8888688,190120.8244,499970.6374
150,서해안선,296.7,37.09958075,126.8889913,190131.8272,500070.0515
150,서해안선,296.8,37.10047992,126.8890675,190138.7181,500169.8337
150,서해안선,296.9,37.10138079,126.8891009,190141.8029,500269.8083
150,서해안선,297,37.10228204,126.8890918,190141.1138,500369.8299
150,서해안선,297.1,37.1031826,126.889048,190137.3342,500469.7783
150,서해안선,297.2,37.1040814,126.8889651,190130.0801,500569.5355
150,서해안선,297.3,37.10497643,126.8888333,190118.4882,500668.8787
150,서해안선,297.4,37.10586687,126.8886592,190103.1277,500767.7177
150,서해안선,297.5,37.10675098,126.8884406,190083.81,500865.859
150,서해안선,297.6,37.10762878,126.8881853,190061.2311,500963.3036
150,서해안선,297.7,37.10849893,126.8878922,190035.2895,501059.9035
150,서해안선,297.8,37.10936365,126.8875749,190007.2012,501155.9028
150,서해안선,297.9,37.11022817,126.8872566,189979.0257,501251.8802
150,서해안선,298,37.11109391,126.8869437,189951.3232,501347.9937
150,서해안선,298.1,37.11195772,126.8866224,189922.886,501443.8926
150,서해안선,298.2,37.11282053,126.886297,189894.0756,501539.682
150,서해안선,298.3,37.11368422,126.8859752,189865.591,501635.5689
150,서해안선,298.4,37.11454778,126.8856529,189837.0578,501731.441
150,서해안선,298.5,37.1154109,126.8853287,189808.3591,501827.264
150,서해안선,298.6,37.11627425,126.8850055,189779.751,501923.1141
150,서해안선,298.7,37.11713752,126.8846819,189751.1102,502018.9545
150,서해안선,298.8,37.11800005,126.8843553,189722.1967,502114.7126
150,서해안선,298.9,37.11886558,126.8840416,189694.4352,502210.8031
150,서해안선,299,37.11972907,126.883719,189665.8796,502306.6686
150,서해안선,299.1,37.12059222,126.883395,189637.2022,502402.4965
150,서해안선,299.2,37.1214547,126.8830682,189608.2779,502498.2493
150,서해안선,299.3,37.12231677,126.8827399,189579.2229,502593.9587
150,서해안선,299.4,37.12317946,126.882414,189550.3832,502689.7351
150,서해안선,299.5,37.12404281,126.8820908,189521.7802,502785.5863
150,서해안선,299.6,37.12490546,126.8817648,189492.9216,502881.3585
150,서해안선,299.7,37.12576796,126.881438,189464.0044,502977.115
150,서해안선,299.8,37.12663104,126.8811138,189435.3107,503072.9356
150,서해안선,299.9,37.12750465,126.8808377,189410.9013,503169.9201
150,서해안선,300,37.12838438,126.8805937,189389.3407,503267.5799
150,서해안선,300.1,37.12927111,126.8803922,189371.5595,503366.012
150,서해안선,300.2,37.13016073,126.8802118,189355.6523,503464.7616
150,서해안선,300.3,37.13105558,126.8800783,189343.917,503564.088
150,서해안선,300.4,37.13195374,126.8799852,189335.771,503663.7761
150,서해안선,300.5,37.13285363,126.8799234,189330.4075,503763.6532
150,서해안선,300.6,37.13375473,126.8799008,189328.5208,503863.6603
150,서해안선,300.7,37.13465601,126.8799083,189329.3175,503963.6831
150,서해안선,300.8,37.13555702,126.8799372,189332.0046,504063.6746
150,서해안선,300.9,37.136458,126.8799675,189334.8269,504163.6617
150,서해안선,301,37.13735895,126.8799996,189337.8039,504263.6454
150,서해안선,301.1,37.13825981,126.8800344,189341.0265,504363.6201
150,서해안선,301.2,37.13916074,126.880067,189344.0443,504463.602
150,서해안선,301.3,37.14006162,126.8801022,189347.2984,504563.5776
150,서해안선,301.4,37.14096259,126.8801333,189350.1917,504663.5641
150,서해안선,301.5,37.14186364,126.8801568,189352.4027,504763.5604
150,서해안선,301.6,37.1427647,126.8801816,189354.7361,504863.5573
150,서해안선,301.7,37.14366539,126.8802069,189357.1113,504963.5135
150,서해안선,301.8,37.1445646,126.8801993,189356.5623,505063.3093
150,서해안선,301.9,37.14546348,126.8801607,189353.2567,505163.0719
150,서해안선,302,37.14635892,126.8800585,189344.2996,505262.4597
150,서해안선,302.1,37.14724919,126.8799028,189330.596,505361.2794
150,서해안선,302.2,37.1481321,126.8796837,189311.2497,505459.2901
150,서해안선,302.3,37.14900764,126.8794236,189288.2689,505556.4872
150,서해안선,302.4,37.1498772,126.8791279,189262.1265,505653.0251
150,서해안선,302.5,37.15074357,126.8788174,189234.6653,505749.2095
150,서해안선,302.6,37.15161025,126.8785083,189207.3292,505845.4301
150,서해안선,302.7,37.15247637,126.8781968,189179.7817,505941.5879
150,서해안선,302.8,37.15334321,126.8778884,189152.5041,506037.8253
150,서해안선,302.9,37.15421034,126.8775812,189125.34,506134.0948
150,서해안선,303,37.15507785,126.8772757,189098.3288,506230.4073
150,서해안선,303.1,37.15594467,126.8769671,189071.0434,506326.6423
150,서해안선,303.2,37.15681139,126.8766582,189043.7209,506422.867
150,서해안선,303.3,37.15767889,126.8763526,189016.7063,506519.1786
150,서해안선,303.4,37.15854674,126.8760486,188989.8287,506615.5284
150,서해안선,303.5,37.15941436,126.8757436,188962.863,506711.8535
150,서해안선,303.6,37.16028158,126.8754368,188935.7352,506808.1329
150,서해안선,303.7,37.16114893,126.8751306,188908.665,506904.4285
150,서해안선,303.8,37.1620169,126.8748274,188881.8636,507000.7917
150,서해안선,303.9,37.16289326,126.8745648,188858.6627,507098.0821
150,서해안선,304,37.16377576,126.8743366,188838.525,507196.0489
150,서해안선,304.1,37.16466435,126.8741484,188821.9382,507294.688
150,서해안선,304.2,37.16555718,126.8739946,188808.4061,507393.7924
150,서해안선,304.3,37.16645364,126.8738786,188798.2362,507493.2966
150,서해안선,304.4,37.16735206,126.8737894,188790.4471,507593.0145
150,서해안선,304.5,37.16825196,126.8737305,188785.3502,507692.8934
150,서해안선,304.6,37.16915282,126.8736946,188782.2955,507792.8753
150,서해안선,304.7,37.1700536,126.873656,188778.9969,507892.8494
150,서해안선,304.8,37.17095448,126.8736211,188776.0362,507992.834
150,서해안선,304.9,37.17185542,126.8735888,188773.3014,508092.8247
150,서해안선,305,37.17275635,126.8735562,188770.5335,508192.8149
150,서해안선,305.1,37.17365732,126.8735253,188767.9242,508292.8094
150,서해안선,305.2,37.17455813,126.8734882,188764.7683,508392.7865
150,서해안선,305.3,37.17545897,126.8734519,188761.679,508492.7671
150,서해안선,305.4,37.17635979,126.873415,188758.5288,508592.745
150,서해안선,305.5,37.17726072,126.8733823,188755.761,508692.7351
150,서해안선,305.6,37.17816164,126.8733491,188752.9427,508792.7239
150,서해안선,305.7,37.17906254,126.8733152,188750.0725,508892.7113
150,서해안선,305.8,37.17996352,126.8732846,188747.483,508992.7059
150,서해안선,305.9,37.18086453,126.8732558,188745.0621,509092.7051
150,서해안선,306,37.18176541,126.873221,188742.1076,509192.6899
150,서해안선,306.1,37.1826662,126.8731824,188738.8152,509292.6642
150,서해안선,306.2,37.18356637,126.8731263,188733.9602,509392.5735
150,서해안선,306.3,37.18446569,126.8730519,188727.4914,509492.3892
150,서해안선,306.4,37.18536417,126.8729629,188719.7195,509592.1142
150,서해안선,306.5,37.1862607,126.8728475,188709.6087,509691.6263
150,서해안선,306.6,37.18715668,126.8727252,188698.8795,509791.0776
150,서해안선,306.7,37.18805301,126.8726072,188688.5417,509890.5681
150,서해안선,306.8,37.18894888,126.8724839,188677.7221,509990.007
150,서해안선,306.9,37.18984508,126.8723642,188667.2325,510089.4825
150,서해안선,307,37.19074143,126.8722463,188656.899,510188.9756
150,서해안선,307.1,37.19163709,126.8721204,188645.8526,510288.3923
150,서해안선,307.2,37.19253303,126.8719976,188635.0818,510387.8392
150,서해안선,307.3,37.19342904,126.8718756,188624.3884,510487.2945
150,서해안선,307.4,37.19432503,126.8717534,188613.6721,510586.7472
150,서해안선,307.5,37.19522074,126.8716284,188602.704,510686.1688
150,서해안선,307.6,37.19611604,126.8714986,188591.3162,510785.5466
150,서해안선,307.7,37.19701207,126.8713768,188580.6383,510885.0034
150,서해안선,307.8,37.19790783,126.8712521,188569.6999,510984.4319
150,서해안선,307.9,37.19880387,126.8711305,188559.0433,511083.8897
150,서해안선,308,37.19970007,126.8710108,188548.5492,511183.3658
150,서해안선,308.1,37.20059621,126.8708903,188537.9907,511282.835
150,서해안선,308.2,37.20149184,126.8707641,188526.9196,511382.2491
150,서해안선,308.3,37.20238768,126.8706402,188516.0589,511481.6862
150,서해안선,308.4,37.20328372,126.8705186,188505.3943,511581.1446
150,서해안선,308.5,37.20417948,126.8703937,188494.4473,511680.5723
150,서해안선,308.6,37.20507535,126.8702701,188483.6123,511780.0121
150,서해안선,308.7,37.20597146,126.8701494,188473.0293,511879.4792
150,서해안선,308.8,37.20686793,126.8700331,188462.8415,511978.9844
150,서해안선,308.9,37.20776435,126.869916,188452.5824,512078.4848
150,서해안선,309,37.20866341,126.8698393,188445.9105,512178.2741
150,서해안선,309.1,37.20956447,126.8698354,188445.7068,512278.2748
150,서해안선,309.2,37.21046388,126.8699057,188452.0782,512378.0847
150,서해안선,309.3,37.21135719,126.8700535,188465.3335,512477.2073
150,서해안선,309.4,37.21224041,126.8702768,188485.2901,512575.2014
150,서해안선,309.5,37.21311579,126.8705448,188509.2111,512672.3205
150,서해안선,309.6,37.21398731,126.870832,188534.8403,512769.0082
150,서해안선,309.7,37.21485797,126.8711234,188560.8318,512865.6008
150,서해안선,309.8,37.21572852,126.8714152,188586.87,512962.1808
150,서해안선,309.9,37.21659992,126.8717032,188612.5569,513058.855
150,서해안선,310,37.21747062,126.8719943,188638.5294,513155.4522
150,서해안선,310.1,37.21834101,126.8722869,188664.6289,513252.015
150,서해안선,310.2,37.21921192,126.8725771,188690.5174,513348.6351
150,서해안선,310.3,37.22008264,126.8728682,188716.4832,513445.2346
150,서해안선,310.4,37.22095365,126.8731579,188742.3271,513541.8666
150,서해안선,310.5,37.22182426,126.8734496,188768.341,513638.4532
150,서해안선,310.6,37.22269581,126.8737368,188793.9575,513735.1455
150,서해안선,310.7,37.22356749,126.8740233,188819.5193,513831.8526
150,서해안선,310.8,37.22443613,126.8743238,188846.3176,513928.2203
150,서해안선,310.9,37.22529688,126.8746581,188876.1106,514023.7086
150,서해안선,311,37.22615184,126.8750147,188907.8831,514118.5526
150,서해안선,311.1,37.22700096,126.8753923,188941.5157,514212.7452
150,서해안선,311.2,37.22783925,126.8758062,188978.3715,514305.732
150,서해안선,311.3,37.22867011,126.8762428,189017.2363,514397.8918
150,서해안선,311.4,37.22949439,126.8766984,189057.7853,514489.3189
150,서해안선,311.5,37.23030788,126.8771836,189100.9655,514579.5466
150,서해안선,311.6,37.23112364,126.8776629,189143.6147,514670.0253
150,서해안선,311.7,37.2319387,126.878144,189186.4296,514760.4273
150,서해안선,311.8,37.23275409,126.8786243,189229.1652,514850.8662
150,서해안선,311.9,37.23357569,126.8790876,189270.3927,514941.9974
150,서해안선,312,37.23440923,126.8795162,189308.5485,515034.457
150,서해안선,312.1,37.23525013,126.8799217,189344.6493,515127.7354
150,서해안선,312.2,37.23610034,126.8802953,189377.9205,515222.0522
150,서해안선,312.3,37.23695991,126.8806342,189408.1086,515317.4106
150,서해안선,312.4,37.23782521,126.8809491,189436.1724,515413.4086
150,서해안선,312.5,37.23869856,126.8812276,189461.0057,515510.3036
150,서해안선,312.6,37.23957626,126.8814832,189483.8054,515607.684
150,서해안선,312.7,37.24046049,126.8817015,189503.2986,515705.7936
150,서해안선,312.8,37.2413483,126.8818954,189520.633,515804.3039
150,서해안선,312.9,37.24224035,126.8820563,189535.0286,515903.2875
150,서해안선,313,37.24313349,126.8822077,189548.5832,516002.393
150,서해안선,313.1,37.24402673,126.882358,189562.0484,516101.5104
150,서해안선,313.2,37.24491967,126.8825112,189575.761,516200.5941
150,서해안선,313.3,37.24581319,126.8826589,189588.9922,516299.7431
150,서해안선,313.4,37.24670602,126.882813,189602.784,516398.8141
150,서해안선,313.5,37.2475996,126.8829601,189615.9577,516497.9698
150,서해안선,313.6,37.2484924,126.8831146,189629.7852,516597.0377
150,서해안선,313.7,37.24938622,126.8832595,189642.7679,516696.2201
150,서해안선,313.8,37.25027938,126.8834106,189656.2955,516795.3286
150,서해안선,313.9,37.25117231,126.8835639,189670.0143,516894.4118
150,서해안선,314,37.25206597,126.8837103,189683.127,516993.5768
150,서해안선,314.1,37.2529566,126.8838829,189698.5617,517092.4014
150,서해안선,314.2,37.25384273,126.8840878,189716.8622,517190.7243
150,서해안선,314.3,37.25472367,126.884325,189738.0188,517288.4671
150,서해안선,314.4,37.25559774,126.8845999,189762.5303,517385.4446
150,서해안선,314.5,37.25646199,126.8849194,189790.9853,517481.3265
150,서해안선,314.6,37.25731774,126.8852731,189822.4801,517576.2615
150,서해안선,314.7,37.25816469,126.8856587,189856.797,517670.2164
150,서해안선,314.8,37.25899903,126.886085,189894.7265,517762.7685
150,서해안선,314.9,37.25982224,126.8865439,189935.5474,517854.081
150,서해안선,315,37.26063106,126.8870413,189979.7774,517943.7936
150,서해안선,315.1,37.26142813,126.8875676,190026.5686,518032.1988
150,서해안선,315.2,37.26221547,126.8881163,190075.3466,518119.5223
150,서해안선,315.3,37.26298308,126.8887069,190127.8358,518204.652
150,서해안선,315.4,37.26373566,126.8893274,190182.9739,518288.111
150,서해안선,315.5,37.26448397,126.8899557,190238.8049,518371.0948
150,서해안선,315.6,37.2652344,126.8905803,190294.3028,518454.3151
150,서해안선,315.7,37.26598299,126.8912083,190350.1056,518537.3315
150,서해안선,315.8,37.26674123,126.8918178,190404.2632,518621.4217
150,서해안선,315.9,37.26751615,126.8923936,190455.4369,518707.3659
150,서해안선,316,37.26830344,126.8929425,190504.2145,518794.6867
150,서해안선,316.1,37.26910506,126.8934579,190550.0326,518883.6004
150,서해안선,316.2,37.26991848,126.8939435,190593.2053,518973.8273
150,서해안선,316.3,37.27074593,126.8943902,190632.9264,519065.6159
150,서해안선,316.4,37.27158537,126.8948007,190669.4428,519158.7385
150,서해안선,316.5,37.27243734,126.895168,190702.1268,519253.2566
150,서해안선,316.6,37.27329281,126.895523,190733.7166,519348.1643
150,서해안선,316.7,37.27414937,126.8958739,190764.9396,519443.194
150,서해안선,316.8,37.2750049,126.8962287,190796.5138,519538.1077
150,서해안선,316.9,37.27586043,126.8965835,190828.0859,519633.0226
150,서해안선,317,37.27671729,126.8969332,190859.2005,519728.0862
150,서해안선,317.1,37.27757201,126.8972911,190891.0448,519822.9103
150,서해안선,317.2,37.27842719,126.8976471,190922.7244,519917.7864
150,서해안선,317.3,37.27928233,126.8980032,190954.4102,520012.6588
150,서해안선,317.4,37.28013637,126.8983636,190986.4693,520107.4077
150,서해안선,317.5,37.28099248,126.8987162,191017.8439,520202.388
150,서해안선,317.6,37.28184895,126.8990675,191049.0978,520297.4083
150,서해안선,317.7,37.28270386,126.8994246,191080.8712,520392.2554
150,서해안선,317.8,37.28355433,126.8997975,191114.0322,520486.6073
150,서해안선,317.9,37.28441113,126.9001466,191145.0907,520581.6652
150,서해안선,318,37.28526716,126.9004995,191176.4896,520676.6373
150,서해안선,318.1,37.28612313,126.9008527,191207.9081,520771.6019
150,서해안선,318.2,37.28697947,126.9012043,191239.1922,520866.6093
150,서해안선,318.3,37.28784168,126.9015328,191268.4166,520962.2697
150,서해안선,318.4,37.28871363,126.9018176,191293.7749,521059.0151
150,서해안선,318.5,37.28959997,126.9020214,191311.9493,521157.3648
150,서해안선,318.6,37.29048999,126.9021982,191327.7301,521256.1263
150,서해안선,318.7,37.29138629,126.9023145,191338.1404,521355.5897
150,서해안선,318.8,37.29228679,126.9023573,191342.0394,521455.5255
150,서해안선,318.9,37.29318788,126.9023407,191340.6677,521555.5327
150,서해안선,319,37.29408769,126.9022772,191335.1415,521655.4023
150,서해안선,319.1,37.29498126,126.9021306,191322.2439,521754.5869
150,서해안선,319.2,37.29586941,126.9019397,191305.4247,521853.1742
150,서해안선,319.3,37.29674601,126.9016784,191282.3597,521950.4865
150,서해안선,319.4,37.29761139,126.9013636,191254.5461,522046.5588
150,서해안선,319.5,37.29846142,126.9009891,191221.4417,522140.9324
150,서해안선,319.6,37.29929596,126.9005633,191183.7802,522233.5917
150,서해안선,319.7,37.30012041,126.9001075,191143.4729,522325.1346
150,서해안선,319.8,37.30094436,126.8996503,191103.0328,522416.622
150,서해안선,319.9,37.30176833,126.8991932,191062.598,522508.1128
150,서해안선,320,37.30259211,126.8987354,191022.1155,522599.5819
150,서해안선,320.1,37.30341128,126.8982649,190980.4969,522690.5404
150,서해안선,320.2,37.30423237,126.8977997,190939.3478,522781.7123
150,서해안선,320.3,37.30505417,126.8973364,190898.3777,522872.9637
150,서해안선,320.4,37.30587677,126.8968753,190857.6003,522964.303
150,서해안선,320.5,37.30669706,126.896408,190816.2665,523055.3863
150,서해안선,320.6,37.30749497,126.895884,190769.9096,523143.9921
150,서해안선,320.7,37.30827165,126.895312,190719.2956,523230.2473
150,서해안선,320.8,37.30902026,126.8946839,190663.7076,523313.3924
150,서해안선,320.9,37.30972831,126.8939863,190601.9575,523392.0434
150,서해안선,321,37.31039975,126.8932339,190535.3369,523466.6375
150,서해안선,321.1,37.31103209,126.8924302,190464.1687,523536.897
150,서해안선,321.2,37.31162969,126.8915855,190389.3668,523603.3066
150,서해안선,321.3,37.31222591,126.8907393,190314.4289,523669.5637
150,서해안선,321.4,37.31282807,126.8898999,190240.0972,523736.4793
150,서해안선,321.5,37.31343324,126.8890638,190166.0632,523803.7302
150,서해안선,321.6,37.31403483,126.8882236,190091.6575,523870.5844
150,서해안선,321.7,37.31463552,126.8873823,190017.1625,523937.3393
150,서해안선,321.8,37.31523754,126.8865425,189942.8014,524004.2431
150,서해안선,321.9,37.31584007,126.8857033,189868.4913,524071.2034
150,서해안선,322,37.31644759,126.8848699,189794.6999,524138.718
150,서해안선,322.1,37.31708344,126.8840703,189723.9106,524209.3739
150,서해안선,322.2,37.31775236,126.8833143,189656.9883,524283.6955
150,서해안선,322.3,37.3184558,126.882609,189594.5701,524361.8434
150,서해안선,322.4,37.31919385,126.8819616,189537.2856,524443.8259
150,서해안선,322.5,37.31995965,126.8813669,189484.6776,524528.8837
150,서해안선,322.6,37.32075533,126.8808372,189437.8372,524617.2498
150,서해안선,322.7,37.32157478,126.8803679,189396.3572,524708.2489
150,서해안선,322.8,37.32241656,126.8799649,189360.756,524801.7175
150,서해안선,322.9,37.32327236,126.8796114,189329.5401,524896.7374
150,서해안선,323,37.32413767,126.8792959,189301.704,524992.8088
150,서해안선,323.1,37.32500613,126.8789943,189275.095,525089.2277
150,서해안선,323.2,37.32587469,126.8786929,189248.506,525185.6575
150,서해안선,323.3,37.32674334,126.878392,189221.9569,525282.0984
150,서해안선,323.4,37.32761202,126.8780911,189195.4202,525378.5426
150,서해안선,323.5,37.32848088,126.8777911,189168.9521,525475.0056
150,서해안선,323.6,37.32934941,126.8774896,189142.3546,525571.4331
150,서해안선,323.7,37.3302182,126.8771892,189115.8617,525667.8894
150,서해안선,323.8,37.3310897,126.8769016,189090.4943,525764.6452
150,서해안선,323.9,37.33195877,126.8766029,189064.1452,525861.1328
150,서해안선,324,37.33282609,126.8762959,189037.0711,525957.4268
150,서해안선,324.1,37.33369426,126.8759928,189010.3354,526053.8155
150,서해안선,324.2,37.33456365,126.8756952,188984.0827,526150.3376
150,서해안선,324.3,37.33542463,126.8753624,188954.719,526245.9318
150,서해안선,324.4,37.33625497,126.8749256,188916.1322,526338.1371
150,서해안선,324.5,37.33702463,126.8743403,188864.3819,526423.626
150,서해안선,324.6,37.33771021,126.8736104,188799.7996,526499.8015
150,서해안선,324.7,37.33832941,126.8727914,188727.3114,526568.6195
150,서해안선,324.8,37.33884605,126.8718679,188645.5507,526626.0691
150,서해안선,324.9,37.33924978,126.8708601,188556.3088,526670.9981
150,서해안선,325,37.33956001,126.8698005,188462.4597,526705.5577
150,서해안선,325.1,37.33982205,126.868721,188366.8401,526734.7726
150,서해안선,325.2,37.34010355,126.8676486,188271.8598,526766.1475
150,서해안선,325.3,37.34038254,126.8665754,188176.7973,526797.2447
150,서해안선,325.4,37.34066367,126.8655029,188081.8086,526828.5797
150,서해안선,325.5,37.34098387,126.8644485,187988.4236,526864.2511
150,서해안선,325.6,37.34139964,126.8634491,187899.9293,526910.5227
150,서해안선,325.7,37.34192621,126.8625344,187818.9631,526969.0809
150,서해안선,325.8,37.34254871,126.8617197,187746.8713,527038.2741
150,서해안선,325.9,37.3432565,126.861023,187685.2545,527116.9181
150,서해안선,326,37.34404435,126.8604572,187635.2452,527204.4302
150,서해안선,326.1,37.34487791,126.860031,187597.6136,527296.999
150,서해안선,326.2,37.34574844,126.8597429,187572.2292,527393.6518
150,서해안선,326.3,37.34664229,126.859609,187560.5151,527492.8729
150,서해안선,326.4,37.3475422,126.8596393,187563.3529,527592.7445
150,서해안선,326.5,37.34842989,126.8598267,187580.1027,527691.2396
150,서해안선,326.6,37.34928894,126.8601651,187610.2255,527786.5357
150,서해안선,326.7,37.35012762,126.8605775,187646.9044,527879.562
150,서해안선,326.8,37.35096414,126.8609969,187684.1966,527972.3474
150,서해안선,326.9,37.35180065,126.8614162,187721.4889,528065.1327
150,서해안선,327,37.35263716,126.8618356,187758.7812,528157.9181
150,서해안선,327.1,37.35347367,126.862255,187796.0733,528250.7035
150,서해안선,327.2,37.35431018,126.8626744,187833.3655,528343.4889
150,서해안선,327.3,37.35514669,126.8630938,187870.6577,528436.2743
150,서해안선,327.4,37.3559832,126.8635132,187907.9499,528529.0597
150,서해안선,327.5,37.3568197,126.8639326,187945.2422,528621.8451
150,서해안선,327.6,37.35765621,126.864352,187982.5343,528714.6304
150,서해안선,327.7,37.35849271,126.8647715,188019.8265,528807.4159
150,서해안선,327.8,37.35932921,126.8651909,188057.1187,528900.2012
150,서해안선,327.9,37.36016571,126.8656104,188094.4109,528992.9867
150,서해안선,328,37.3610022,126.8660299,188131.7031,529085.772
150,서해안선,328.1,37.36184324,126.8664347,188167.701,529179.0635
150,서해안선,328.2,37.36269317,126.8668093,188201.0196,529273.3452
150,서해안선,328.3,37.36355129,126.8671534,188231.6312,529368.5402
150,서해안선,328.4,37.36441564,126.8674721,188260.0017,529464.4299
150,서해안선,328.5,37.36528058,126.8677883,188288.1509,529560.3854
150,서해안선,328.6,37.36614551,126.8681046,188316.2999,529656.3409
150,서해안선,328.7,37.36701045,126.8684209,188344.4491,529752.2965
150,서해안선,328.8,37.36787617,126.8687337,188372.2942,529848.3401
150,서해안선,328.9,37.36874898,126.8690135,188397.216,529945.1734
150,서해안선,329,37.36963408,126.8692235,188415.9486,530043.3807
150,서해안선,329.1,37.37052896,126.8693537,188427.6254,530142.682
150,서해안선,329.2,37.37142883,126.8694036,188432.1845,530242.5483
150,서해안선,329.3,37.37232939,126.8693729,188429.6046,530342.5006
150,서해안선,329.4,37.37322577,126.8692618,188419.8992,530441.9986
150,서해안선,329.5,37.37411386,126.8690724,188403.2604,530540.5858
150,서해안선,329.6,37.37499386,126.8688302,188381.9402,530638.282
150,서해안선,329.7,37.37587141,126.8685742,188359.4023,530735.7083
150,서해안선,329.8,37.37674893,126.8683181,188336.8535,530833.1321
150,서해안선,329.9,37.37762646,126.868062,188314.3046,530930.5559
150,서해안선,330,37.37850411,126.8678065,188291.8151,531027.9933
150,서해안선,330.1,37.37938527,126.867571,188271.0983,531125.8174
150,서해안선,330.2,37.38027497,126.8673939,188255.5516,531224.5826
150,서해안선,330.3,37.38117208,126.8672913,188246.5969,531324.1613
150,서해안선,330.4,37.38207266,126.8672637,188244.2957,531424.1155
150,서해안선,330.5,37.3829727,126.8673114,188248.6583,531524.0009
150,서해안선,330.6,37.38386821,126.8674341,188259.6654,531623.3739
150,서해안선,330.7,37.38475522,126.8676312,188277.2611,531721.7941
150,서해안선,330.8,37.38563206,126.8678907,188300.3778,531819.0771
150,서해안선,330.9,37.38650341,126.868178,188325.9587,531915.7486
150,서해안선,331,37.38737421,126.8684679,188351.7702,532012.3592
150,서해안선,331.1,37.38824502,126.8687579,188377.5818,532108.9696
