운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,위도,경도
에버온,부산진구 일성인포아파트,1,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 신천대로 252지하7층40번 기둥 좌우측,35.16440557,129.0510257
에버온,부산진구 일성인포아파트,2,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 신천대로 252지하7층40번 기둥 좌우측,35.16440557,129.0510257
에버온,부산진구 일성인포아파트,3,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 신천대로 252지하7층40번 기둥 좌우측,35.16440557,129.0510257
에버온,부산진구 일성인포아파트,4,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 신천대로 252지하7층40번 기둥 좌우측,35.16440557,129.0510257
에버온,부산진구 일성인포아파트,5,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 신천대로 252지하7층40번 기둥 좌우측,35.16440557,129.0510257
에버온,부산진구 일성인포아파트,6,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 신천대로 252지하7층40번 기둥 좌우측,35.16440557,129.0510257
에버온,부산진구 태화현대1차아파트1,1,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 가야대로 635-20(109-1 당감동태화현대아파트),35.15696885,129.0422729
에버온,부산진구 태화현대1차아파트1,2,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 가야대로 635-20(109-1 당감동태화현대아파트),35.15696885,129.0422729
에버온,부산진구 태화현대1차아파트2,1,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 가야대로 635-20(109-1 당감동태화현대아파트),35.15696885,129.0422729
에버온,부산진구 태화현대1차아파트2,2,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 가야대로 635-20(109-1 당감동태화현대아파트),35.15696885,129.0422729
에버온,부산진구 태화현대1차아파트2,3,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 가야대로 635-20(109-1 당감동태화현대아파트),35.15696885,129.0422729
에버온,부산진구 한일유앤아이아파트지하1층,1,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 전포대로171번길 13(890-1 한일유앤아이),35.15128812,129.0648323
에버온,부산진구 한일유앤아이아파트지하2층,1,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 전포대로171번길 13(890-1 한일유앤아이),35.15128812,129.0648323
에버온,부산진구 한일유앤아이아파트지하2층,2,AC완속,부산광역시 ,부산진구 ,부산광역시 부산진구 전포대로171번길 13(890-1 한일유앤아이),35.15128812,129.0648323
에버온,부산해운대 대동타운P1주차장,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 대천로103번길 29(1288 대동타운),35.17657131,129.1714949
에버온,부산해운대 대동타운P1주차장,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 대천로103번길 29(1288 대동타운),35.17657131,129.1714949
에버온,부산해운대 대동타운P1주차장,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 대천로103번길 29(1288 대동타운),35.17657131,129.1714949
에버온,부산해운대 대동타운P1주차장,4,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 대천로103번길 29(1288 대동타운),35.17657131,129.1714949
에버온,부산해운대 대동타운P1주차장,5,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 대천로103번길 29(1288 대동타운),35.17657131,129.1714949
에버온,부산해운대 대동타운P3주차장,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 대천로103번길 29(1288 대동타운),35.17657131,129.1714949
에버온,부산해운대 대동타운P3주차장,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 대천로103번길 29(1288 대동타운),35.17657131,129.1714949
에버온,부산해운대 대동타운P3주차장,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 대천로103번길 29(1288 대동타운),35.17657131,129.1714949
에버온,부산해운대 대동타운P3주차장,4,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 대천로103번길 29(1288 대동타운),35.17657131,129.1714949
에버온,부산해운대 대동타운P3주차장,5,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 대천로103번길 29(1288 대동타운),35.17657131,129.1714949
에버온,부산해운대 대우월드마크센텀 101동 B3,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 센텀동로 25101동 지하3층 앞 휀룸실~7번기둥 좌측(1488 대우월드마크센텀아파트 101동 지하3층 앞 휀룸실~7번기둥 좌측),0,0
에버온,부산해운대 대우월드마크센텀 101동 B3,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 센텀동로 25101동 지하3층 앞 휀룸실~7번기둥 좌측(1488 대우월드마크센텀아파트 101동 지하3층 앞 휀룸실~7번기둥 좌측),0,0
에버온,부산해운대 대우월드마크센텀 101동 B3,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 센텀동로 25101동 지하3층 앞 휀룸실~7번기둥 좌측(1488 대우월드마크센텀아파트 101동 지하3층 앞 휀룸실~7번기둥 좌측),0,0
에버온,부산해운대 대우월드마크센텀 101동 B4,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 센텀동로 25101동 지하4층 앞 휀룸실~4번기둥 좌/우(1488 대우월드마크센텀아파트 101동 지하4층 앞 휀룸실~4번기둥 좌/우),0,0
에버온,부산해운대 대우월드마크센텀 101동 B4,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 센텀동로 25101동 지하4층 앞 휀룸실~4번기둥 좌/우(1488 대우월드마크센텀아파트 101동 지하4층 앞 휀룸실~4번기둥 좌/우),0,0
에버온,부산해운대 대우월드마크센텀 101동 B4,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 센텀동로 25101동 지하4층 앞 휀룸실~4번기둥 좌/우(1488 대우월드마크센텀아파트 101동 지하4층 앞 휀룸실~4번기둥 좌/우),0,0
에버온,부산해운대 대우월드마크센텀 103동 B3,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 센텀동로 25103동 지하3층 앞 휀룸실~6번기둥 좌측(1488 대우월드마크센텀아파트 103동 지하3층 앞 휀룸실~6번기둥 좌측),0,0
에버온,부산해운대 대우월드마크센텀 103동 B3,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 센텀동로 25103동 지하3층 앞 휀룸실~6번기둥 좌측(1488 대우월드마크센텀아파트 103동 지하3층 앞 휀룸실~6번기둥 좌측),0,0
에버온,부산해운대 대우월드마크센텀 104동 B4,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 센텀동로 25104동 지하4층 앞 휀룸실~ 4번기둥 우측(1488 대우월드마크센텀아파트 104동 지하4층 앞 휀룸실~ 4번기둥 우측),0,0
에버온,부산해운대 대우월드마크센텀 104동 B4,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 센텀동로 25104동 지하4층 앞 휀룸실~ 4번기둥 우측(1488 대우월드마크센텀아파트 104동 지하4층 앞 휀룸실~ 4번기둥 우측),0,0
에버온,부산해운대 두산위브포세이돈1,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 마린시티1로 91(1410-1 해운대두산위브포세이돈),35.15450548,129.1444995
에버온,부산해운대 두산위브포세이돈1,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 마린시티1로 91(1410-1 해운대두산위브포세이돈),35.15450548,129.1444995
에버온,부산해운대 두산위브포세이돈2,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 마린시티1로 91(1410-1 해운대두산위브포세이돈),35.15450548,129.1444995
에버온,부산해운대 두산위브포세이돈2,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 마린시티1로 91(1410-1 해운대두산위브포세이돈),35.15450548,129.1444995
에버온,부산해운대 두산위브포세이돈2,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 마린시티1로 91(1410-1 해운대두산위브포세이돈),35.15450548,129.1444995
에버온,부산해운대 롯데캐슬마린아파트,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 중동2로34번길 29지하1층,35.16593448,129.1650771
에버온,부산해운대 롯데캐슬마린아파트,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 중동2로34번길 29지하1층,35.16593448,129.1650771
에버온,부산해운대 롯데캐슬마린아파트,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 중동2로34번길 29지하1층,35.16593448,129.1650771
에버온,부산해운대 롯데캐슬마린아파트,4,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 중동2로34번길 29지하1층,35.16593448,129.1650771
에버온,부산해운대 롯데캐슬마린아파트,5,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 중동2로34번길 29지하1층,35.16593448,129.1650771
에버온,부산해운대 롯데캐슬스타1,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 중동2로34번길 15(1839 롯데캐슬스타),35.16554245,129.1630773
에버온,부산해운대 롯데캐슬스타1,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 중동2로34번길 15(1839 롯데캐슬스타),35.16554245,129.1630773
에버온,부산해운대 롯데캐슬스타1,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 중동2로34번길 15(1839 롯데캐슬스타),35.16554245,129.1630773
에버온,부산해운대 롯데캐슬스타1,4,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 중동2로34번길 15(1839 롯데캐슬스타),35.16554245,129.1630773
에버온,부산해운대 롯데캐슬스타1,5,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 중동2로34번길 15(1839 롯데캐슬스타),35.16554245,129.1630773
에버온,부산해운대 롯데캐슬스타1,6,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 중동2로34번길 15(1839 롯데캐슬스타),35.16554245,129.1630773
에버온,부산해운대 롯데캐슬스타2,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 중동2로34번길 15(1839 롯데캐슬스타),35.16554245,129.1630773
에버온,부산해운대 롯데캐슬스타2,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 중동2로34번길 15(1839 롯데캐슬스타),35.16554245,129.1630773
에버온,부산해운대 롯데캐슬스타2,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 중동2로34번길 15(1839 롯데캐슬스타),35.16554245,129.1630773
에버온,부산해운대 롯데캐슬스타3,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 중동2로34번길 15(1839 롯데캐슬스타),35.16554245,129.1630773
에버온,부산해운대 메가센텀꿈에그린 B주차장,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 반여로 67(1662 해운대메가센텀한화꿈에그린아파트),35.19807859,129.1220822
에버온,부산해운대 메가센텀꿈에그린 B주차장,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 반여로 67(1662 해운대메가센텀한화꿈에그린아파트),35.19807859,129.1220822
에버온,부산해운대 메가센텀꿈에그린 B주차장,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 반여로 67(1662 해운대메가센텀한화꿈에그린아파트),35.19807859,129.1220822
에버온,부산해운대 메가센텀꿈에그린 B주차장,4,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 반여로 67(1662 해운대메가센텀한화꿈에그린아파트),35.19807859,129.1220822
에버온,부산해운대 메가센텀꿈에그린 B주차장,5,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 반여로 67(1662 해운대메가센텀한화꿈에그린아파트),35.19807859,129.1220822
에버온,부산해운대 메가센텀꿈에그린 B주차장,6,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 반여로 67(1662 해운대메가센텀한화꿈에그린아파트),35.19807859,129.1220822
에버온,부산해운대 메가센텀꿈에그린 C주차장,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 반여로 67(1662 해운대메가센텀한화꿈에그린아파트),35.19807859,129.1220822
에버온,부산해운대 메가센텀꿈에그린 C주차장,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 반여로 67(1662 해운대메가센텀한화꿈에그린아파트),35.19807859,129.1220822
에버온,부산해운대 메가센텀꿈에그린 C주차장,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 반여로 67(1662 해운대메가센텀한화꿈에그린아파트),35.19807859,129.1220822
에버온,부산해운대 메가센텀꿈에그린 C주차장,4,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 반여로 67(1662 해운대메가센텀한화꿈에그린아파트),35.19807859,129.1220822
에버온,부산해운대 삼정그린코아아파트,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대로 777(262-1 삼정그린코아아파트),35.16836557,129.1741101
에버온,부산해운대 삼정그린코아아파트,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대로 777(262-1 삼정그린코아아파트),35.16836557,129.1741101
에버온,부산해운대 삼정그린코아아파트,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대로 777(262-1 삼정그린코아아파트),35.16836557,129.1741101
에버온,부산해운대 선프라자아파트,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 마린시티3로 1(1434 선프라자),35.15785986,129.1475482
에버온,부산해운대 선프라자아파트,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 마린시티3로 1(1434 선프라자),35.15785986,129.1475482
에버온,부산해운대 선프라자아파트,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 마린시티3로 1(1434 선프라자),35.15785986,129.1475482
에버온,부산해운대 선프라자아파트,4,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 마린시티3로 1(1434 선프라자),35.15785986,129.1475482
에버온,부산해운대 선프라자아파트,5,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 마린시티3로 1(1434 선프라자),35.15785986,129.1475482
에버온,부산해운대 센텀동국아파트102동,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 재송2로 91(1182-1 센텀동국아파트),35.19336963,129.1339245
에버온,부산해운대 센텀동국아파트102동,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 재송2로 91(1182-1 센텀동국아파트),35.19336963,129.1339245
에버온,부산해운대 센텀동국아파트103동,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 재송2로 91(1182-1 센텀동국아파트),35.19336963,129.1339245
에버온,부산해운대 센텀동국아파트103동,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 재송2로 91(1182-1 센텀동국아파트),35.19336963,129.1339245
에버온,부산해운대 센텀동국아파트103동,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 재송2로 91(1182-1 센텀동국아파트),35.19336963,129.1339245
에버온,부산해운대 센텀롯데캐슬104동,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 반여로 133104동 지하2층 A-B2기둥뒤,0,0
에버온,부산해운대 센텀롯데캐슬104동,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 반여로 133104동 지하2층 A-B2기둥뒤,0,0
에버온,부산해운대 센텀롯데캐슬105동,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 반여로 133105동 지하2층 S-B2기둥뒤,0,0
에버온,부산해운대 센텀롯데캐슬105동,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 반여로 133105동 지하2층 S-B2기둥뒤,0,0
에버온,부산해운대 센텀롯데캐슬105동,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 반여로 133105동 지하2층 S-B2기둥뒤,0,0
에버온,부산해운대 센텀롯데캐슬111동,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 반여로 133111동 지하3층 F기둥뒤,0,0
에버온,부산해운대 센텀롯데캐슬111동,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 반여로 133111동 지하3층 F기둥뒤,0,0
에버온,부산해운대 센텀롯데캐슬112동,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 반여로 133112동 지하3층 B3G5기둥뒤,0,0
에버온,부산해운대 센텀롯데캐슬112동,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 반여로 133112동 지하3층 B3G5기둥뒤,0,0
에버온,부산해운대 센텀롯데캐슬112동,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 반여로 133112동 지하3층 B3G5기둥뒤,0,0
에버온,부산해운대 송보자유아파트,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 삼어로 95(1063-4 송보자유아파트),35.2053637,129.118446
에버온,부산해운대 송보자유아파트,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 삼어로 95(1063-4 송보자유아파트),35.2053637,129.118446
에버온,부산해운대 송보자유아파트,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 삼어로 95(1063-4 송보자유아파트),35.2053637,129.118446
에버온,부산해운대 아시아선수촌아파트 2주차장,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 선수촌로 1222주차장 지하1층 106기둥 좌측(1638 아시아선수촌아파트 2주차장 지하1층 106기둥 좌측),0,0
에버온,부산해운대 아시아선수촌아파트 2주차장,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 선수촌로 1222주차장 지하1층 106기둥 좌측(1638 아시아선수촌아파트 2주차장 지하1층 106기둥 좌측),0,0
에버온,부산해운대 아시아선수촌아파트 3주차장,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 선수촌로 1223주차장 지하1층A110기둥 우측(1638 아시아선수촌아파트 3주차장 지하1층A110기둥 우측),0,0
에버온,부산해운대 아시아선수촌아파트 3주차장,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 선수촌로 1223주차장 지하1층A110기둥 우측(1638 아시아선수촌아파트 3주차장 지하1층A110기둥 우측),0,0
에버온,부산해운대 아시아선수촌아파트 4B주차장,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 선수촌로 1224B주차장 지하2층 B201기둥 우측(1638 아시아선수촌아파트 4B주차장 지하2층 B201기둥 우측),0,0
에버온,부산해운대 아시아선수촌아파트 4B주차장,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 선수촌로 1224B주차장 지하2층 B201기둥 우측(1638 아시아선수촌아파트 4B주차장 지하2층 B201기둥 우측),0,0
에버온,부산해운대 아시아선수촌아파트 5B주차장,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 선수촌로 1225B주차장 지하2층 B111기둥 우측(1638 아시아선수촌아파트 5B주차장 지하2층 B111기둥 우측),0,0
에버온,부산해운대 아시아선수촌아파트 5B주차장,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 선수촌로 1225B주차장 지하2층 B111기둥 우측(1638 아시아선수촌아파트 5B주차장 지하2층 B111기둥 우측),0,0
에버온,부산해운대 아시아선수촌아파트 6C주차장,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 선수촌로 1226C주차장 지하2층 C226기둥 우측(1638 아시아선수촌아파트 6C주차장 지하2층 C226기둥 우측),0,0
에버온,부산해운대 아시아선수촌아파트 6C주차장,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 선수촌로 1226C주차장 지하2층 C226기둥 우측(1638 아시아선수촌아파트 6C주차장 지하2층 C226기둥 우측),0,0
에버온,부산해운대 재송금호아파트,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 재반로 141(1041-3 금호아파트),35.19160769,129.1268698
에버온,부산해운대 재송금호아파트,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 재반로 141(1041-3 금호아파트),35.19160769,129.1268698
에버온,부산해운대 재송금호아파트,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 재반로 141(1041-3 금호아파트),35.19160769,129.1268698
에버온,부산해운대 재송금호아파트,4,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 재반로 141(1041-3 금호아파트),35.19160769,129.1268698
에버온,부산해운대 재송금호아파트,5,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 재반로 141(1041-3 금호아파트),35.19160769,129.1268698
에버온,부산해운대 해운대비스타동원아파트 101동,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대로 663(1549 해운대비스타동원),35.16592029,129.1621696
에버온,부산해운대 해운대비스타동원아파트 101동,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대로 663(1549 해운대비스타동원),35.16592029,129.1621696
에버온,부산해운대 해운대비스타동원아파트 101동,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대로 663(1549 해운대비스타동원),35.16592029,129.1621696
에버온,부산해운대 해운대비스타동원아파트 102동,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대로 663(1549 해운대비스타동원),35.16592029,129.1621696
에버온,부산해운대 해운대비스타동원아파트 102동,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대로 663(1549 해운대비스타동원),35.16592029,129.1621696
에버온,부산해운대 현대베네시티아파트,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대해변로 163지하3층우차장(104동)출입구뒤편,35.15816911,129.1507284
에버온,부산해운대 현대베네시티아파트,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대해변로 163지하3층우차장(104동)출입구뒤편,35.15816911,129.1507284
에버온,부산해운대 현대베네시티아파트,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대해변로 163지하3층우차장(104동)출입구뒤편,35.15816911,129.1507284
에버온,부산해운대 현대베네시티아파트,4,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대해변로 163지하3층우차장(104동)출입구뒤편,35.15816911,129.1507284
에버온,부산해운대구 두산1차아파트 101동,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 양운로 182(1394 두산1차아파트),35.17870816,129.1699431
에버온,부산해운대구 두산1차아파트 101동,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 양운로 182(1394 두산1차아파트),35.17870816,129.1699431
에버온,부산해운대구 두산1차아파트 103동,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 양운로 182(1394 두산1차아파트),35.17870816,129.1699431
에버온,부산해운대구 두산1차아파트 108동,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 양운로 182(1394 두산1차아파트),35.17870816,129.1699431
에버온,부산해운대구 두산1차아파트 109동,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 양운로 182(1394 두산1차아파트),35.17870816,129.1699431
에버온,부산해운대구 두산1차아파트 109동,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 양운로 182(1394 두산1차아파트),35.17870816,129.1699431
에버온,부산해운대구 두산1차아파트 112동,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 양운로 182(1394 두산1차아파트),35.17870816,129.1699431
에버온,부산해운대구 두산1차아파트 112동,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 양운로 182(1394 두산1차아파트),35.17870816,129.1699431
에버온,부산해운대구 두산1차아파트 112동,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 양운로 182(1394 두산1차아파트),35.17870816,129.1699431
에버온,부산해운대구 두산1차아파트 114동,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 양운로 182(1394 두산1차아파트),35.17870816,129.1699431
에버온,부산해운대구 센텀SK뷰아파트 P1주차장,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 삼어로 55(1174-1 센텀에스케이뷰아파트),35.20357469,129.1138152
에버온,부산해운대구 센텀SK뷰아파트 P1주차장,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 삼어로 55(1174-1 센텀에스케이뷰아파트),35.20357469,129.1138152
에버온,부산해운대구 센텀SK뷰아파트 P1주차장,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 삼어로 55(1174-1 센텀에스케이뷰아파트),35.20357469,129.1138152
에버온,부산해운대구 센텀SK뷰아파트 P1주차장,4,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 삼어로 55(1174-1 센텀에스케이뷰아파트),35.20357469,129.1138152
에버온,부산해운대구 센텀SK뷰아파트 P1주차장,5,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 삼어로 55(1174-1 센텀에스케이뷰아파트),35.20357469,129.1138152
에버온,부산해운대구 센텀SK뷰아파트 P4주차장,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 삼어로 55(1174-1 센텀에스케이뷰아파트),35.20357469,129.1138152
에버온,부산해운대구 센텀SK뷰아파트 P4주차장,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 삼어로 55(1174-1 센텀에스케이뷰아파트),35.20357469,129.1138152
에버온,부산해운대구 센텀SK뷰아파트 P4주차장,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 삼어로 55(1174-1 센텀에스케이뷰아파트),35.20357469,129.1138152
에버온,부산해운대구 센텀SK뷰아파트 P4주차장,4,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 삼어로 55(1174-1 센텀에스케이뷰아파트),35.20357469,129.1138152
에버온,부산해운대구 센텀SK뷰아파트 P4주차장,5,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 삼어로 55(1174-1 센텀에스케이뷰아파트),35.20357469,129.1138152
에버온,부산해운대구 센텀대림아파트 17지하1층주차장,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 선수촌로 95(1199-11 센텀대림아파트),35.20064887,129.1172222
에버온,부산해운대구 센텀대림아파트 17지하1층주차장,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 선수촌로 95(1199-11 센텀대림아파트),35.20064887,129.1172222
에버온,부산해운대구 센텀대림아파트 18지하1층주차장,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 선수촌로 95(1199-11 센텀대림아파트),35.20064887,129.1172222
에버온,부산해운대구 센텀대림아파트 18지하1층주차장,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 선수촌로 95(1199-11 센텀대림아파트),35.20064887,129.1172222
에버온,부산해운대구 센텀대림아파트 18지하1층주차장,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 선수촌로 95(1199-11 센텀대림아파트),35.20064887,129.1172222
에버온,부산해운대구 센텀대림아파트 18지하1층주차장,4,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 선수촌로 95(1199-11 센텀대림아파트),35.20064887,129.1172222
에버온,부산해운대구 센텀대림아파트 18지하1층주차장,5,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 선수촌로 95(1199-11 센텀대림아파트),35.20064887,129.1172222
에버온,부산해운대구 센텀대림아파트 18지하1층주차장,6,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 선수촌로 95(1199-11 센텀대림아파트),35.20064887,129.1172222
에버온,부산해운대구 센텀대림아파트 19지하1층주차장,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 선수촌로 95(1199-11 센텀대림아파트),35.20064887,129.1172222
에버온,부산해운대구 센텀대림아파트 19지하1층주차장,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 선수촌로 95(1199-11 센텀대림아파트),35.20064887,129.1172222
에버온,부산해운대구 센텀삼환아파트,1,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대로 361(1100 센텀삼환아파트),35.17238755,129.1386189
에버온,부산해운대구 센텀삼환아파트,2,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대로 361(1100 센텀삼환아파트),35.17238755,129.1386189
에버온,부산해운대구 센텀삼환아파트,3,AC완속,부산광역시 ,해운대구 ,부산광역시 해운대구 해운대로 361(1100 센텀삼환아파트),35.17238755,129.1386189
