시도,행정구,법정동,행정동,주차장명,주차장구분,주차장유형,소재지지번주소,주차구획수,위도,경도
부산광역시,강서구,녹산동,녹산동,동양주차장,민영,노외,부산광역시 강서구 녹산동  92-1,20,35.11965488,128.89641
부산광역시,강서구,녹산동,녹산동,우리들주차장,민영,노외,부산광역시 강서구 녹산동  1277-9,11,35.11842221,128.8894477
부산광역시,강서구,대저2동,대저2동,우현주차장,민영,노외,부산광역시 강서구 대저2동  2021-6,34,35.17996091,128.9558036
부산광역시,강서구,대저2동,대저2동,삼성주차장,민영,노외,부산광역시 강서구 대저2동  2405-2,144,35.17539173,128.9505483
부산광역시,강서구,대저1동,대저1동,대보주차장,민영,노외,부산광역시 강서구 대저1동  2377-22,14,35.21456705,128.9808891
부산광역시,강서구,구랑동,구랑동,엔투로지스주차장,민영,노외,부산광역시 강서구 구랑동  1193-5,78,35.13380048,128.8548031
부산광역시,강서구,대저2동,대저2동,부용주차장,민영,노외,부산광역시 강서구 대저2동  4440,20,35.14921252,128.951066
부산광역시,강서구,대저2동,대저2동,명성주차장,민영,노외,부산광역시 강서구 대저2동  2095-2,33,35.1767418,128.954052
부산광역시,강서구,범방동,범방동,준주차장,민영,노외,부산광역시 강서구 범방동  1883-1,13,35.14885688,128.8822821
부산광역시,강서구,대저2동,대저2동,강서제이주차장,민영,노외,부산광역시 강서구 대저2동  1843-6,18,35.18080136,128.9558977
부산광역시,기장군,일광면,일광면,일광해수욕장 일방통행로,공영,노상,부산광역시 기장군 일광면 삼성리 115-28,39,35.26205175,129.2335091
부산광역시,기장군,장안읍,장안읍,임랑해수욕장 주변 행정봉사실 옆,공영,노외,부산광역시 기장군 장안읍 임랑리 1-5,51,35.31908195,129.2641158
부산광역시,부산진구,부전동,부전동,유원오피스텔 뒤,공영,노외,부산광역시 부산진구 부전동  474-97,12,35.1597063,129.0551596
부산광역시,부산진구,가야동,가야동,가야공원,공영,노외,부산광역시 부산진구 가야동  484-8,39,35.14721642,129.0298248
부산광역시,부산진구,가야동,가야동,가야중복도로,공영,노상,부산광역시 부산진구 가야동  656-14,155,35.15112488,129.0254487
부산광역시,부산진구,가야동,가야동,가야공원진입로,공영,노상,부산광역시 부산진구 가야동  596-7,41,35.15072534,129.0297419
부산광역시,부산진구,범천동,범천동,신부산빌딩 앞(소망빌딩),공영,노상,부산광역시 부산진구 범천동  839-39,28,35.14206502,129.0614339
부산광역시,기장군,기장읍,기장읍,기장탕 옆 놀이터,공영,노상,부산광역시 기장군 기장읍 대라리 408-2,25,35.24157581,129.2138799
부산광역시,기장군,기장읍,기장읍,동양프라자 주변도로,공영,노상,부산광역시 기장군 기장읍 대라리 444-1,13,35.2439657,129.2137945
부산광역시,기장군,일광면,일광면,일광해수욕장 주변,공영,노상,부산광역시 기장군 일광면 삼성리 720,50,35.26113899,129.2324172
부산광역시,기장군,기장읍,기장읍,한신아파트 앞 주변 이면도로,공영,노상,부산광역시 기장군 기장읍 동 부리 151-10,18,35.24825266,129.2167292
부산광역시,기장군,기장읍,기장읍,동산그린타워 주변 이면도로,공영,노상,부산광역시 기장군 기장읍 동 부리 448,63,35.24887045,129.2169314
부산광역시,기장군,일광면,일광면,일광면사무소주변,공영,노상,부산광역시 기장군 일광면 삼성리 54-2,30,35.26475201,129.2326369
부산광역시,기장군,기장읍,기장읍,청강리 기장병원 주변 이면도로,공영,노상,부산광역시 기장군 기장읍 청강리 305,200,35.23807832,129.2183549
부산광역시,기장군,정관읍,정관읍,정관읍 달산리 성림아파트 전면도로,공영,노상,부산광역시 기장군 정관읍 달산리 141-5,8,35.32195437,129.194392
부산광역시,기장군,기장읍,기장읍,기장중학교 정문 주변,공영,노상,부산광역시 기장군 기장읍 동 부리 283-9,10,35.2452528,129.2171926
부산광역시,기장군,일광면,일광면,이천마을 공영주차장,공영,노외,부산광역시 기장군 일광면 이천리 930-1,18,35.26759113,129.2361979
부산광역시,기장군,정관읍,정관읍,용수리 공영주차장,공영,노외,부산광역시 기장군 정관읍 용수리 1366-11,12,35.32692133,129.1716434
부산광역시,기장군,철마면,철마면,백길마을 공영주차장,공영,노외,부산광역시 기장군 철마면 백길리153-1,25,35.28354064,129.1553559
부산광역시,기장군,정관읍,정관읍,정관 모전리 공영주차장,공영,노외,부산광역시 기장군 정관읍 모전리 739-3,13,35.33537829,129.1661531
부산광역시,기장군,기장읍,기장읍,오랑대 공영주차장,공영,노외,부산광역시 기장군 기장읍 연화리 산 65-1,65,35.20527285,129.2278627
부산광역시,기장군,철마면,철마면,임기리 노외공영주차장,공영,노외,부산광역시 기장군 철마면 임기리 699-4,22,35.31948019,129.1179125
부산광역시,기장군,기장읍,기장읍,기장시장 뒤편 부산은행 주변,공영,노상,부산광역시 기장군 기장읍 동 부리 278-3,6,35.24493095,129.2165964
부산광역시,기장군,기장읍,기장읍,기장시장입구 동부산농협 주변,공영,노상,부산광역시 기장군 기장읍 대라리 418-12,24,35.24300993,129.2139693
부산광역시,기장군,기장읍,기장읍,구 국민은행 옆 주변 복개도로,공영,노상,부산광역시 기장군 기장읍 대라리 38,30,35.24261575,129.216461
부산광역시,기장군,장안읍,장안읍,장안사 진입도로변,공영,노외,부산광역시 기장군 장안읍 장안리 686-1,106,35.37101653,129.2419675
부산광역시,기장군,기장읍,기장읍,동부근린공원 인근 노외 공영 주차장,공영,노외,부산광역시 기장군 기장읍 동 부리 151-8,97,35.24854885,129.2166653
부산광역시,기장군,장안읍,장안읍,오리 대룡마을,공영,노외,부산광역시 기장군 장안읍 오리 222,37,35.37018619,129.2648163
부산광역시,기장군,기장읍,기장읍,기장 제1공영주차장,공영,노외,부산광역시 기장군 기장읍 동 부리 280-9,176,35.24404451,129.2169215
부산광역시,기장군,철마면,철마면,마지마을 공영주차장,공영,노외,부산광역시 기장군 철마면 연구리 304-3,29,35.27465216,129.1651941
부산광역시,기장군,장안읍,장안읍,상장안마을 공영주차장,공영,노외,부산광역시 기장군 장안읍 장안리 41-2,35,35.36227273,129.2501081
부산광역시,기장군,장안읍,장안읍,하장안마을 공영주차장,공영,노외,부산광역시 기장군 장안읍 장안리 120-3,28,35.36281047,129.2489003
부산광역시,기장군,기장읍,기장읍,기장시장 공영주차장,공영,노외,부산광역시 기장군 기장읍 대라리 427,216,35.24413052,129.2149069
부산광역시,동구,수정동,수정동,동구청 공영,공영,노외,부산광역시 동구 수정동  806-74,142,35.12924626,129.045423
부산광역시,동구,수정동,수정동,동구체육공원,공영,노외,부산광역시 동구 수정동  711-4,51,35.13233654,129.0385695
부산광역시,동구,초량동,초량동,명진빌딩1.2,공영,노상,부산광역시 동구 초량동  1154-1,11,35.1252347,129.0465387
부산광역시,영도구,동삼동,동삼동,태종대유원지부설주차장,공영,부설,부산광역시 영도구 동 삼동  1011,953,35.06239553,129.0825969
부산광역시,남구,용호동,용호동,용호부두 공영주차장,공영,노외,부산광역시 남구 용호동  960,172,35.13106662,129.1158839
부산광역시,남구,용호동,용호동,용호만유람선터미널 부설주차장,공영,노외,부산광역시 남구 용호동  959,66,35.1325971,129.1154114
부산광역시,기장군,장안읍,장안읍,장안읍 임랑리 아름마을,공영,노외,부산광역시 기장군 장안읍 임랑리 380-5,17,35.31616331,129.259603
부산광역시,기장군,장안읍,장안읍,좌천 재래시장,공영,노외,부산광역시 기장군 장안읍 좌천리 45-8,55,35.30941423,129.2431788
부산광역시,동구,초량동,초량동,초2-1(주거지),공영,노상,부산광역시 동구 초량동  865-238,12,35.11755339,129.0338978
부산광역시,동구,초량동,초량동,초2-3(주거지),공영,노외,부산광역시 동구 초량동  906-74,3,35.11908061,129.0351963
부산광역시,동구,초량동,초량동,초2-4(주거지),공영,노상,부산광역시 동구 초량동  865-42,6,35.11786733,129.0339427
부산광역시,동구,초량동,초량동,초3-1(주거지),공영,노상,부산광역시 동구 초량동  664-26,6,35.12201544,129.0384032
부산광역시,동구,수정동,수정동,수정2동 업무지,공영,노상,부산광역시 동구 수정동  79-850,9,35.12740194,129.0479721
부산광역시,동구,좌천동,좌천동,좌1-1(주거지),공영,노상,부산광역시 동구 좌천동  733-12,24,35.13609982,129.0535569
부산광역시,동구,좌천동,좌천동,좌1-2(주거지),공영,노상,부산광역시 동구 좌천동  800-59,29,35.13361575,129.051062
부산광역시,동구,초량동,초량동,모정장앞,공영,노상,부산광역시 동구 초량동  1195-1,11,35.11835149,129.0431789
부산광역시,동구,범일동,범일동,범일1동공영주차장,공영,노외,부산광역시 동구 범일동  1338-11,45,35.13947197,129.0532328
부산광역시,동구,좌천동,좌천동,좌4-1(주거지),공영,노상,부산광역시 동구 좌천동  905-15,5,35.13796334,129.0482232
부산광역시,동구,좌천동,좌천동,좌4-2(주거지),공영,노상,부산광역시 동구 좌천동  862-4,60,35.13422093,129.0481247
부산광역시,동구,좌천동,좌천동,좌4-3(주거지),공영,노상,부산광역시 동구 좌천동  892-13,14,35.13654294,129.0495967
부산광역시,동구,좌천동,좌천동,좌4-4(주거지),공영,노상,부산광역시 동구 좌천동  919-11,12,35.13598732,129.0480971
부산광역시,동구,초량동,초량동,초1-1(주거지),공영,노상,부산광역시 동구 초량동  1064-207,27,35.1152247,129.0347549
부산광역시,동구,초량동,초량동,초1-2(주거지),공영,노상,부산광역시 동구 초량동  1130-2,18,35.11471153,129.0353049
부산광역시,동구,초량동,초량동,초1-3(주거지),공영,노상,부산광역시 동구 초량동  994-13,3,35.11628567,129.036374
부산광역시,동구,초량동,초량동,초1-4(주거지),공영,노상,부산광역시 동구 초량동  981-58,5,35.11786129,129.036518
부산광역시,동구,수정동,수정동,수1-3(주거지),공영,노상,부산광역시 동구 수정동  1011-13,8,35.12558792,129.0413113
부산광역시,동구,수정동,수정동,수3-1(주거지),공영,노상,부산광역시 동구 수정동  856-5,7,35.12879897,129.0438018
부산광역시,동구,수정동,수정동,수3-2(주거지),공영,노상,부산광역시 동구 수정동  708-14,15,35.13193737,129.039348
부산광역시,동구,수정동,수정동,수3-3(주거지),공영,노상,부산광역시 동구 수정동  658-2,9,35.13041281,129.0440674
부산광역시,동구,수정동,수정동,수3-4(주거지),공영,노상,부산광역시 동구 수정동  844-120,6,35.12788445,129.0442728
부산광역시,동구,좌천동,좌천동,좌1-3(주거지),공영,노상,부산광역시 동구 좌천동  749-4,45,35.13571175,129.051516
부산광역시,동구,좌천동,좌천동,좌1-5(주거지),공영,노상,부산광역시 동구 좌천동  834-10,63,35.13259069,129.0479398
부산광역시,동구,좌천동,좌천동,좌1-6(주거지),공영,노상,부산광역시 동구 좌천동  187-2,8,35.13300918,129.054003
부산광역시,동구,수정동,수정동,수5-4(주거지),공영,노상,부산광역시 동구 수정동  593-3,13,35.13359773,129.0405923
부산광역시,동구,수정동,수정동,수2-1(주거지),공영,노상,부산광역시 동구 수정동  812-2,18,35.12943167,129.0440004
부산광역시,동구,수정동,수정동,수5-5(주거지),공영,노상,부산광역시 동구 수정동  493-62,7,35.13579078,129.0429899
부산광역시,동구,수정동,수정동,수5-6(주거지),공영,노상,부산광역시 동구 수정동  470-13,17,35.13193284,129.0449733
부산광역시,동구,수정동,수정동,수5-7(주거지),공영,노상,부산광역시 동구 수정동  564-8,27,35.13239407,129.043456
부산광역시,동구,수정동,수정동,수5-8(주거지),공영,노상,부산광역시 동구 수정동  459-5,20,35.13270469,129.0454059
부산광역시,동구,범일동,범일동,범일5동-업무지-3구간,공영,노상,부산광역시 동구 범일동  252-997,11,35.13307894,129.0572739
부산광역시,동구,수정동,수정동,수1-1(주거지),공영,노상,부산광역시 동구 수정동  1048-778,3,35.1256283,129.0383404
부산광역시,동구,수정동,수정동,수4-3(주거지),공영,노상,부산광역시 동구 수정동  1175-4,29,35.12701844,129.0395879
부산광역시,동구,수정동,수정동,수4-4(주거지),공영,노상,부산광역시 동구 수정동  1190,24,35.12793172,129.0408595
부산광역시,동구,수정동,수정동,수4-5(주거지),공영,노상,부산광역시 동구 수정동  975-1,28,35.12743387,129.0422634
부산광역시,동구,수정동,수정동,수5-1(주거지),공영,노상,부산광역시 동구 수정동  580-29,8,35.13347437,129.042148
부산광역시,동구,수정동,수정동,수5-10(주거지),공영,노상,부산광역시 동구 수정동  410-173,4,35.13740737,129.0464499
부산광역시,동구,수정동,수정동,수5-2(주거지),공영,노상,부산광역시 동구 수정동  588-21,8,35.13410088,129.0413982
부산광역시,동구,수정동,수정동,수5-3(주거지),공영,노상,부산광역시 동구 수정동  488-3,5,35.13459569,129.0430993
부산광역시,동구,초량동,초량동,초6-8(주거지),공영,노상,부산광역시 동구 초량동  668-21,3,35.12115492,129.0382314
부산광역시,동구,수정동,수정동,수3-5(주거지),공영,노상,부산광역시 동구 수정동  795-27,17,35.13008403,129.0421673
부산광역시,동구,수정동,수정동,수3-6(주거지),공영,노상,부산광역시 동구 수정동  1162-1,29,35.12895456,129.0416235
부산광역시,동구,수정동,수정동,수3-7(주거지),공영,노상,부산광역시 동구 수정동  792-8,2,35.13006104,129.0417986
부산광역시,동구,수정동,수정동,수3-8(주거지),공영,노상,부산광역시 동구 수정동  637-5,8,35.13146394,129.0427794
부산광역시,동구,수정동,수정동,수4-1(주거지),공영,노상,부산광역시 동구 수정동  1180,15,35.1274049,129.0389326
부산광역시,동구,수정동,수정동,수4-2(주거지),공영,노상,부산광역시 동구 수정동  1168-11,5,35.12838033,129.0397732
부산광역시,동구,초량동,초량동,초량3동-업무지3구간,공영,노상,부산광역시 동구 초량동  61-2,1,0,0
부산광역시,동구,수정동,수정동,수5-9(주거지),공영,노상,부산광역시 동구 수정동  443-2,6,35.13571453,129.0438292
부산광역시,동구,수정동,수정동,수1-4(주거지),공영,노상,부산광역시 동구 수정동  1174-20,13,35.12662368,129.03996
부산광역시,동구,수정동,수정동,수5-11(주거지),공영,노상,부산광역시 동구 수정동  518-1,30,35.13459224,129.0418929
부산광역시,동구,범일동,범일동,범1-10(주거지),공영,노상,부산광역시 동구 범일동  1474-24,7,35.13996603,129.0537834
부산광역시,동구,범일동,범일동,범1-17(주거지),공영,노상,부산광역시 동구 범일동  1405-1,13,35.13779982,129.0498351
부산광역시,동구,초량동,초량동,초4-3(주거지),공영,노상,부산광역시 동구 초량동  821-2,3,35.11949348,129.0350327
부산광역시,동구,초량동,초량동,초6-4(주거지),공영,노상,부산광역시 동구 초량동  755-3,8,35.1239545,129.0364303
부산광역시,동구,초량동,초량동,초6-5(주거지),공영,노외,부산광역시 동구 초량동  848-1,22,35.11890401,129.0287248
부산광역시,동구,초량동,초량동,초6-7(주거지),공영,노상,부산광역시 동구 초량동  758-5,10,35.12313537,129.0363744
부산광역시,동구,초량동,초량동,초량1동업무지,공영,노상,부산광역시 동구 초량동  1109,6,35.11400478,129.0370617
부산광역시,동구,초량동,초량동,초량3동-업무지2구간,공영,노상,부산광역시 동구 초량동  173-1,2,35.11869601,129.0412755
부산광역시,동구,범일동,범일동,한양삼익아파트옆,공영,노상,부산광역시 동구 범일동  830-24,22,35.14098722,129.0610635
부산광역시,동구,범일동,범일동,한양아파트3호동뒤,공영,노상,부산광역시 동구 범일동  830-24,20,35.14098722,129.0610635
부산광역시,동구,범일동,범일동,한양아파트3호동앞,공영,노상,부산광역시 동구 범일동  830-24,26,35.14098722,129.0610635
부산광역시,동구,범일동,범일동,행복예식장옆,공영,노상,부산광역시 동구 범일동  830-24,12,35.14098722,129.0610635
부산광역시,동구,초량동,초량동,초4-1(주거지),공영,노상,부산광역시 동구 초량동  827-6,24,35.12118001,129.0338098
부산광역시,동구,초량동,초량동,초4-2(주거지),공영,노상,부산광역시 동구 초량동  830-2,12,35.11935879,129.0328458
부산광역시,동구,초량동,초량동,진로창고옆,공영,노상,부산광역시 동구 초량동  1168-13,16,35.11989641,129.0432138
부산광역시,동구,초량동,초량동,차이나타운,공영,노외,부산광역시 동구 초량동  545-7,69,35.11526908,129.0378412
부산광역시,동구,초량동,초량동,초량2동공영,공영,노외,부산광역시 동구 초량동  865,46,35.11867344,129.0336733
부산광역시,동구,좌천동,좌천동,초량6동공영,공영,노외,부산광역시 동구 좌천동  689-94,47,0,0
부산광역시,동구,초량동,초량동,초량6동제2공영주차장,공영,노외,부산광역시 동구 초량동  793-7,42,35.12195637,129.0360476
부산광역시,동구,초량동,초량동,제1지하도옆,공영,노상,부산광역시 동구 초량동  1188-1,20,35.11892804,129.0433889
부산광역시,동구,좌천동,좌천동,제7기동대앞고가도로밑,공영,노외,부산광역시 동구 좌천동  1119,29,35.12898415,129.0545591
부산광역시,동구,초량동,초량동,조선생명뒤,공영,노상,부산광역시 동구 초량동  1150-1,22,35.1261955,129.0470148
부산광역시,동구,좌천동,좌천동,좌천1동공영,공영,노외,부산광역시 동구 좌천동  808-12,52,35.13327797,129.0505472
부산광역시,동구,좌천동,좌천동,좌천4동공영,공영,노외,부산광역시 동구 좌천동  952-2,49,35.13472426,129.0464861
부산광역시,동구,초량동,초량동,초량3동-업무지4구간,공영,노상,부산광역시 동구 초량동  647-2,12,35.12236661,129.0392125
부산광역시,동구,초량동,초량동,초량3동-업무지5구간,공영,노상,부산광역시 동구 초량동  1147-2,5,35.12183168,129.0428396
부산광역시,동구,초량동,초량동,초량3동-업무지6구간,공영,노상,부산광역시 동구 초량동  1168-13,3,35.11989641,129.0432138
부산광역시,동구,초량동,초량동,초량3동-업무지7구간,공영,노상,부산광역시 동구 초량동  1156-11,4,35.12391484,129.0454556
부산광역시,동구,초량동,초량동,초량3동-업무지8구간,공영,노상,부산광역시 동구 초량동  1170,4,35.12348691,129.0456243
부산광역시,동구,범일동,범일동,범4-3(주거지),공영,노상,부산광역시 동구 범일동  1412-127,13,35.13812337,129.0508981
부산광역시,동구,범일동,범일동,범4-4(주거지),공영,노상,부산광역시 동구 범일동  1462-33,4,35.14042042,129.0526124
부산광역시,동구,범일동,범일동,범4-5(주거지),공영,노상,부산광역시 동구 범일동  1430-11,8,35.13906146,129.0487958
부산광역시,동구,범일동,범일동,범4-6(주거지),공영,노상,부산광역시 동구 범일동  1412-49,9,35.13804904,129.0501942
부산광역시,동구,범일동,범일동,범4-7(주거지),공영,노외,부산광역시 동구 범일동  1403-40,9,35.13738729,129.0500146
부산광역시,동구,범일동,범일동,범1-6(주거지),공영,노상,부산광역시 동구 범일동  1320-98,12,35.13978462,129.0538686
부산광역시,동구,범일동,범일동,범2-1(주거지),공영,노상,부산광역시 동구 범일동  252-1853,20,35.13466774,129.0606803
부산광역시,동구,범일동,범일동,범4-1(주거지),공영,노상,부산광역시 동구 범일동  1407-3,4,35.13803443,129.0499077
부산광역시,동구,범일동,범일동,범4-2(주거지),공영,노상,부산광역시 동구 범일동  1457-39,16,35.14103263,129.0521203
부산광역시,동구,범일동,범일동,범1-1(주거지),공영,노상,부산광역시 동구 범일동  1347-19,6,35.13871856,129.0522036
부산광역시,동구,범일동,범일동,범1-2(주거지),공영,노상,부산광역시 동구 범일동  1338-48,7,35.13920117,129.0525473
부산광역시,동구,범일동,범일동,범1-3(주거지),공영,노상,부산광역시 동구 범일동  1334-3,9,35.13930274,129.0535728
부산광역시,동구,범일동,범일동,범1-4(주거지),공영,노상,부산광역시 동구 범일동  1385,22,35.13832794,129.054174
부산광역시,동구,범일동,범일동,화신칼라앞 공영주차장,공영,노상,부산광역시 동구 범일동  830-24,48,35.14098722,129.0610635
부산광역시,동구,초량동,초량동,흥국생명앞,공영,노상,부산광역시 동구 초량동  45-10,14,35.11864254,129.041336
부산광역시,동구,범일동,범일동,범일2동 제1노상공영주차장,공영,노상,부산광역시 동구 범일동  830-9,34,35.13814157,129.0650768
부산광역시,동구,범일동,범일동,범일2동 제2노상공영주차장,공영,노상,부산광역시 동구 범일동  946-1,9,35.13719266,129.0641296
부산광역시,동래구,명륜동,명륜동,사적공원공영주차장,공영,노외,부산광역시 동래구 명륜동  146,242,35.21097954,129.0888693
부산광역시,동래구,명장동,명장동,명장동공영주차장,공영,노외,부산광역시 동래구 명장동  538,147,35.21080805,129.0977214
부산광역시,동래구,복천동,복천동,동래시장공영주차장,공영,노외,부산광역시 동래구 복천동  241,36,35.20435295,129.0857648
부산광역시,영도구,청학동,청학동,태종보세장치장옆,공영,노상,부산광역시 영도구 청학동  1-49,56,35.09034631,129.0723622
부산광역시,동래구,온천동,온천동,금강공원공영주차장,공영,노외,부산광역시 동래구 온천동  102-10,215,35.22299855,129.0774147
부산광역시,영도구,봉래동,봉래동,봉래동물양장,공영,노상,부산광역시 영도구 봉래동 1가 1,48,35.09417549,129.0387257
부산광역시,영도구,봉래동,봉래동,인제병원앞,공영,노상,부산광역시 영도구 봉래동 1가 208-1,25,35.09448673,129.0399646
부산광역시,영도구,청학동,청학동,해양로변,공영,노상,부산광역시 영도구 청학동  1-54,24,35.09226827,129.0702298
부산광역시,영도구,남항동,남항동,선용품유통센터앞,공영,노상,부산광역시 영도구 남항동 2가 273-1,26,35.08829712,129.0372842
부산광역시,영도구,남항동,남항동,남항방파제,공영,노상,부산광역시 영도구 남항동 3가 141-37,123,35.0855619,129.0348254
부산광역시,영도구,영선동,영선동,절영해안산책로앞,공영,노상,부산광역시 영도구 영선동 4가 186-101,122,35.08113926,129.0412162
부산광역시,영도구,청학동,청학동,해돋이마을,공영,노외,부산광역시 영도구 청학동  468-57,22,35.09041285,129.0568383
부산광역시,영도구,청학동,청학동,청학2동,공영,노외,부산광역시 영도구 청학동  99-229,53,35.08918333,129.0624149
부산광역시,영도구,대평동,대평동,토토볼링장앞,공영,노상,부산광역시 영도구 대평동 1가 162-1,24,35.09095222,129.0350495
부산광역시,영도구,청학동,청학동,청학하나,공영,노외,부산광역시 영도구 청학동  391-98,57,35.09390667,129.0558353
부산광역시,영도구,청학동,청학동,청학초등학교,공영,노외,부산광역시 영도구 청학동  412-3,105,35.09315188,129.0590717
부산광역시,영도구,청학동,청학동,청학1동,공영,노외,부산광역시 영도구 청학동  418-5,40,35.09162581,129.0559788
부산광역시,영도구,봉래동,봉래동,봉래시장,공영,노외,부산광역시 영도구 봉래동 3가 22-2,23,35.09290254,129.0438276
부산광역시,영도구,봉래동,봉래동,유정아파트,공영,노외,부산광역시 영도구 봉래동 5가 122-37,20,35.09269563,129.055243
부산광역시,영도구,청학동,청학동,청학시장,공영,노외,부산광역시 영도구 청학동  307-19,26,35.09680661,129.0592397
부산광역시,영도구,남항동,남항동,남항시장,공영,노외,부산광역시 영도구 남항동 2가 267,66,35.08836465,129.040604
부산광역시,영도구,신선동,신선동,신선하나,공영,노외,부산광역시 영도구 신선동 1가 196-5,42,35.09058691,129.0477613
부산광역시,영도구,신선동,신선동,신선동,공영,노외,부산광역시 영도구 신선동 2가 136-1,25,35.087221,129.0467435
부산광역시,영도구,동삼동,동삼동,하수종말처리장옆,공영,노상,부산광역시 영도구 동삼동  201-59,66,35.08641619,129.0759608
부산광역시,영도구,동삼동,동삼동,75광장앞,공영,노상,부산광역시 영도구 동삼동  628-1,19,35.07195106,129.0579484
부산광역시,영도구,동삼동,동삼동,영도해녀문화전시관,공영,노외,부산광역시 영도구 동삼동  639-7,28,0,0
부산광역시,영도구,신선동,신선동,신선스카이웨이,공영,노외,부산광역시 영도구 신선동 2가 141-84,49,35.08655185,129.0483565
부산광역시,영도구,동삼동,동삼동,청학스카이웨이,공영,노외,부산광역시 영도구 동 삼동  328-22,45,35.07740005,129.0692904
부산광역시,영도구,동삼동,동삼동,영도중학교옆,공영,노외,부산광역시 영도구 동 삼동  328-22,20,35.07740005,129.0692904
부산광역시,금정구,두구동,두구동,스포원 주차장(북측),공영,노외,부산광역시 금정구 두구동  1641번지,677,35.29156417,129.1051802
부산광역시,영도구,청학동,청학동,청학동로,공영,노외,부산광역시 영도구 청학동  120-8,22,35.09229485,129.0635345
부산광역시,금정구,두구동,두구동,스포원 주차장(서측),공영,노외,부산광역시 금정구 두구동  1641번지,167,35.29156417,129.1051802
부산광역시,금정구,두구동,두구동,스포원 주차장(남측),공영,노외,부산광역시 금정구 두구동  1641번지,892,35.29156417,129.1051802
부산광역시,사하구,다대동,다대동,장림대동맨션 앞 노상공영주차장,공영,노상,부산광역시 사하구 다대동  1595,51,35.05961642,128.9821732
부산광역시,금정구,두구동,두구동,스포원 주차장(동측),공영,노외,부산광역시 금정구 두구동  1641번지,443,35.29156417,129.1051802
부산광역시,사하구,하단동,하단동,하단5일상설시장 공영주차장,공영,노상,부산광역시 사하구 하단동  621,35,35.10381751,128.9713862
부산광역시,사하구,장림동,장림동,장림2동 공영주차장,공영,노상,부산광역시 사하구 장림동  569-1,83,35.07233819,128.9729322
부산광역시,사하구,신평동,신평동,에코팩토리 존 노상공영주차장,공영,노상,부산광역시 사하구 신평동  664,42,35.08860016,128.9576794
부산광역시,사하구,장림동,장림동,장림포구,공영,노상,부산광역시 사하구 장림동  1092,98,35.08037994,128.9556976
부산광역시,사하구,다대동,다대동,통일아시아드공원 일원 노상공영,공영,노상,부산광역시 사하구 다대동  1595,144,35.05961642,128.9821732
부산광역시,사하구,하단동,하단동,하단동 유수지 공영주차장,공영,노상,부산광역시 사하구 하단동  1172,17,35.10300771,128.957464
부산광역시,사하구,감천동,감천동,감천2동 공영주차장,공영,노외,부산광역시 사하구 감천동  12,40,35.09567933,129.0087091
부산광역시,사하구,감천동,감천동,감정초교 지하 공영주차장,공영,노외,부산광역시 사하구 감천동  10-2,79,35.09698801,129.0108622
부산광역시,사하구,다대동,다대동,다대2동 공영주차장,공영,노외,부산광역시 사하구 다대동  1585,66,35.05939394,128.980004
부산광역시,사하구,감천동,감천동,감내 공영주차장,공영,노외,부산광역시 사하구 감천동  16-485,50,35.0921543,129.0081368
부산광역시,사하구,다대동,다대동,다대 중앙 공영주차장,공영,노외,부산광역시 사하구 다대동  1552-20,156,35.04792433,128.9655875
부산광역시,사하구,다대동,다대동,몰운대 공영주차장,공영,노외,부산광역시 사하구 다대동  482-3,230,35.04661416,128.9680052
부산광역시,사하구,감천동,감천동,감천문화마을 공영주차장,공영,노외,부산광역시 사하구 감천동  17-46,27,35.09149128,129.007262
부산광역시,사하구,괴정동,괴정동,회화나무 공영주차장,공영,노외,부산광역시 사하구 괴정동  514-4,62,35.09684012,128.9922159
부산광역시,사하구,신평동,신평동,신평골목시장 공영주차장,공영,노외,부산광역시 사하구 신평동  99-9,27,35.09246518,128.9773881
부산광역시,사하구,감천동,감천동,감천1동 공영주차장,공영,노외,부산광역시 사하구 감천동  12,104,35.09567933,129.0087091
부산광역시,사하구,괴정동,괴정동,사릿골 공영주차장,공영,노외,부산광역시 사하구 괴정동  237-4,27,35.10405009,128.9983321
부산광역시,사하구,하단동,하단동,하단동 광장 공영주차장,공영,노외,부산광역시 사하구 하단동  1163,42,35.10652597,128.9574739
부산광역시,사하구,하단동,하단동,하단1동 공영주차장,공영,노외,부산광역시 사하구 하단동  53,60,35.10308622,128.9708471
부산광역시,사하구,장림동,장림동,장림골목시장 공영주차장,공영,노외,부산광역시 사하구 장림동  328-4,144,35.0821434,128.9671043
부산광역시,사하구,당리동,당리동,사하구청 앞 공영주차장,공영,노상,부산광역시 사하구 당리동  317-100,29,35.10370381,128.9749819
부산광역시,사하구,당리동,당리동,괴정천복개로(당리동) 공영주차장,공영,노상,부산광역시 사하구 당리동  333,84,35.10179728,128.9763296
부산광역시,사하구,하단동,하단동,괴정천복개로(하단동) 공영주차장,공영,노상,부산광역시 사하구 하단동  870-6,88,35.10295308,128.9680212
부산광역시,사하구,신평동,신평동,도시철도 신평역 앞 공영주차장,공영,노상,부산광역시 사하구 신평동  665,49,35.09383821,128.960313
부산광역시,사하구,신평동,신평동,대한제강 앞 복합 공영주차장,공영,노상,부산광역시 사하구 신평동  370-17,168,35.08561034,128.9625635
부산광역시,사하구,신평동,신평동,동성화학 앞 공영주차장,공영,노상,부산광역시 사하구 신평동  370-116,47,35.0842066,128.9590951
